Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[999.35908617],[999.35889033],[999.35888813],[999.35888593],[999.35888373],[999.35888153],[999.35887933],[999.35887713],[999.35887493],[999.35887273],[999.35887053],[999.35886833],[999.35886613],[999.35886393],[999.35886173],[999.35885953],[999.35885733],[999.35885513],[999.35885293],[999.35885073],[999.35884853],[999.35884633],[999.35884413],[999.35884193],[999.35883973],[999.35883753],[999.35883533],[999.35883313],[999.35883093],[999.35882873],[999.35882653],[999.35882433],[999.35882213],[999.35881993],[999.35881773],[999.35881553],[999.35881333],[999.35881113],[999.35880893],[999.35880673],[999.35880453],[999.35880233],[999.35880013],[999.35879793],[999.35879573],[999.35879353],[999.35879133],[999.35878913],[999.35878693],[999.35878473],[999.35878253],[999.35878033],[999.35877813],[999.35877593],[999.35877373],[999.35877153],[999.35876933],[999.35876713],[999.35876493],[999.35876273]
[999.42718],[999.42759293],[999.42759197],[999.42759101],[999.42759004],[999.42758908],[999.42758812],[999.42758715],[999.42758619],[999.42758523],[999.42758426],[999.4275833],[999.42758234],[999.42758137],[999.42758041],[999.42757945],[999.42757848],[999.42757752],[999.42757656],[999.42757559],[999.42757463],[999.42757367],[999.4275727],[999.42757174],[999.42757078],[999.42756981],[999.42756885],[999.42756789],[999.42756692],[999.42756596],[999.427565],[999.42756403],[999.42756307],[999.42756211],[999.42756114],[999.42756018],[999.42755922],[999.42755825],[999.42755729],[999.42755633],[999.42755536],[999.4275544],[999.42755344],[999.42755247],[999.42755151],[999.42755055],[999.42754958],[999.42754862],[999.42754766],[999.42754669],[999.42754573],[999.42754477],[999.4275438],[999.42754284],[999.42754188],[999.42754091],[999.42753995],[999.42753899],[999.42753802],[999.42753706]
[999.1381438],[999.13793921],[999.13793979],[999.13794037],[999.13794095],[999.13794154],[999.13794212],[999.1379427],[999.13794328],[999.13794386],[999.13794444],[999.13794503],[999.13794561],[999.13794619],[999.13794677],[999.13794735],[999.13794794],[999.13794852],[999.1379491],[999.13794968],[999.13795026],[999.13795084],[999.13795143],[999.13795201],[999.13795259],[999.13795317],[999.13795375],[999.13795434],[999.13795492],[999.1379555],[999.13795608],[999.13795666],[999.13795725],[999.13795783],[999.13795841],[999.13795899],[999.13795957],[999.13796015],[999.13796074],[999.13796132],[999.1379619],[999.13796248],[999.13796306],[999.13796365],[999.13796423],[999.13796481],[999.13796539],[999.13796597],[999.13796655],[999.13796714],[999.13796772],[999.1379683],[999.13796888],[999.13796946],[999.13797005],[999.13797063],[999.13797121],[999.13797179],[999.13797237],[999.13797295]
[999.39241176],[999.39241697],[999.39241404],[999.39241112],[999.39240819],[999.39240526],[999.39240233],[999.39239941],[999.39239648],[999.39239355],[999.39239062],[999.3923877],[999.39238477],[999.39238184],[999.39237891],[999.39237599],[999.39237306],[999.39237013],[999.3923672],[999.39236428],[999.39236135],[999.39235842],[999.39235549],[999.39235257],[999.39234964],[999.39234671],[999.39234378],[999.39234086],[999.39233793],[999.392335],[999.39233207],[999.39232915],[999.39232622],[999.39232329],[999.39232036],[999.39231744],[999.39231451],[999.39231158],[999.39230865],[999.39230573],[999.3923028],[999.39229987],[999.39229694],[999.39229402],[999.39229109],[999.39228816],[999.39228523],[999.39228231],[999.39227938],[999.39227645],[999.39227352],[999.3922706],[999.39226767],[999.39226474],[999.39226181],[999.39225889],[999.39225596],[999.39225303],[999.3922501],[999.39224718]
[999.33812591],[999.3383239],[999.33831577],[999.33830764],[999.33829951],[999.33829138],[999.33828325],[999.33827512],[999.33826699],[999.33825886],[999.33825073],[999.3382426],[999.33823447],[999.33822633],[999.3382182],[999.33821007],[999.33820194],[999.33819381],[999.33818568],[999.33817755],[999.33816942],[999.33816129],[999.33815316],[999.33814503],[999.3381369],[999.33812877],[999.33812064],[999.33811251],[999.33810438],[999.33809625],[999.33808812],[999.33807999],[999.33807186],[999.33806373],[999.3380556],[999.33804747],[999.33803934],[999.33803121],[999.33802307],[999.33801494],[999.33800681],[999.33799868],[999.33799055],[999.33798242],[999.33797429],[999.33796616],[999.33795803],[999.3379499],[999.33794177],[999.33793364],[999.33792551],[999.33791738],[999.33790925],[999.33790112],[999.33789299],[999.33788486],[999.33787673],[999.3378686],[999.33786047],[999.33785234]
[999.20966589],[999.20951592],[999.20951581],[999.2095157],[999.20951559],[999.20951548],[999.20951537],[999.20951527],[999.20951516],[999.20951505],[999.20951494],[999.20951483],[999.20951472],[999.20951461],[999.2095145],[999.20951439],[999.20951428],[999.20951417],[999.20951406],[999.20951395],[999.20951384],[999.20951373],[999.20951362],[999.20951352],[999.20951341],[999.2095133],[999.20951319],[999.20951308],[999.20951297],[999.20951286],[999.20951275],[999.20951264],[999.20951253],[999.20951242],[999.20951231],[999.2095122],[999.20951209],[999.20951198],[999.20951187],[999.20951177],[999.20951166],[999.20951155],[999.20951144],[999.20951133],[999.20951122],[999.20951111],[999.209511],[999.20951089],[999.20951078],[999.20951067],[999.20951056],[999.20951045],[999.20951034],[999.20951023],[999.20951012],[999.20951002],[999.20950991],[999.2095098],[999.20950969],[999.20950958]
[999.3757517],[999.37569288],[999.37568849],[999.37568411],[999.37567973],[999.37567535],[999.37567097],[999.37566659],[999.37566221],[999.37565783],[999.37565345],[999.37564907],[999.37564469],[999.37564031],[999.37563593],[999.37563155],[999.37562717],[999.37562279],[999.37561841],[999.37561403],[999.37560965],[999.37560527],[999.37560089],[999.37559651],[999.37559213],[999.37558775],[999.37558337],[999.37557899],[999.37557461],[999.37557023],[999.37556585],[999.37556147],[999.37555709],[999.37555271],[999.37554833],[999.37554395],[999.37553957],[999.37553519],[999.37553081],[999.37552643],[999.37552205],[999.37551767],[999.37551329],[999.37550891],[999.37550453],[999.37550015],[999.37549576],[999.37549138],[999.375487],[999.37548262],[999.37547824],[999.37547386],[999.37546948],[999.3754651],[999.37546072],[999.37545634],[999.37545196],[999.37544758],[999.3754432],[999.37543882]
[999.35915609],[999.35913915],[999.35913896],[999.35913877],[999.35913858],[999.35913839],[999.35913821],[999.35913802],[999.35913783],[999.35913764],[999.35913745],[999.35913726],[999.35913707],[999.35913688],[999.35913669],[999.35913651],[999.35913632],[999.35913613],[999.35913594],[999.35913575],[999.35913556],[999.35913537],[999.35913518],[999.35913499],[999.35913481],[999.35913462],[999.35913443],[999.35913424],[999.35913405],[999.35913386],[999.35913367],[999.35913348],[999.35913329],[999.35913311],[999.35913292],[999.35913273],[999.35913254],[999.35913235],[999.35913216],[999.35913197],[999.35913178],[999.35913159],[999.35913141],[999.35913122],[999.35913103],[999.35913084],[999.35913065],[999.35913046],[999.35913027],[999.35913008],[999.35912989],[999.35912971],[999.35912952],[999.35912933],[999.35912914],[999.35912895],[999.35912876],[999.35912857],[999.35912838],[999.35912819]
[999.3385393],[999.33866795],[999.3386613],[999.33865464],[999.33864798],[999.33864132],[999.33863467],[999.33862801],[999.33862135],[999.33861469],[999.33860804],[999.33860138],[999.33859472],[999.33858806],[999.3385814],[999.33857475],[999.33856809],[999.33856143],[999.33855477],[999.33854812],[999.33854146],[999.3385348],[999.33852814],[999.33852149],[999.33851483],[999.33850817],[999.33850151],[999.33849486],[999.3384882],[999.33848154],[999.33847488],[999.33846822],[999.33846157],[999.33845491],[999.33844825],[999.33844159],[999.33843494],[999.33842828],[999.33842162],[999.33841496],[999.33840831],[999.33840165],[999.33839499],[999.33838833],[999.33838168],[999.33837502],[999.33836836],[999.3383617],[999.33835504],[999.33834839],[999.33834173],[999.33833507],[999.33832841],[999.33832176],[999.3383151],[999.33830844],[999.33830178],[999.33829513],[999.33828847],[999.33828181]
[999.25575522],[999.25584975],[999.25584942],[999.2558491],[999.25584878],[999.25584846],[999.25584813],[999.25584781],[999.25584749],[999.25584716],[999.25584684],[999.25584652],[999.25584619],[999.25584587],[999.25584555],[999.25584522],[999.2558449],[999.25584458],[999.25584425],[999.25584393],[999.25584361],[999.25584329],[999.25584296],[999.25584264],[999.25584232],[999.25584199],[999.25584167],[999.25584135],[999.25584102],[999.2558407],[999.25584038],[999.25584005],[999.25583973],[999.25583941],[999.25583909],[999.25583876],[999.25583844],[999.25583812],[999.25583779],[999.25583747],[999.25583715],[999.25583682],[999.2558365],[999.25583618],[999.25583585],[999.25583553],[999.25583521],[999.25583489],[999.25583456],[999.25583424],[999.25583392],[999.25583359],[999.25583327],[999.25583295],[999.25583262],[999.2558323],[999.25583198],[999.25583165],[999.25583133],[999.25583101]
[999.26524274],[999.26538006],[999.26537849],[999.26537692],[999.26537534],[999.26537377],[999.2653722],[999.26537063],[999.26536905],[999.26536748],[999.26536591],[999.26536433],[999.26536276],[999.26536119],[999.26535961],[999.26535804],[999.26535647],[999.26535489],[999.26535332],[999.26535175],[999.26535017],[999.2653486],[999.26534703],[999.26534546],[999.26534388],[999.26534231],[999.26534074],[999.26533916],[999.26533759],[999.26533602],[999.26533444],[999.26533287],[999.2653313],[999.26532972],[999.26532815],[999.26532658],[999.265325],[999.26532343],[999.26532186],[999.26532029],[999.26531871],[999.26531714],[999.26531557],[999.26531399],[999.26531242],[999.26531085],[999.26530927],[999.2653077],[999.26530613],[999.26530455],[999.26530298],[999.26530141],[999.26529983],[999.26529826],[999.26529669],[999.26529512],[999.26529354],[999.26529197],[999.2652904],[999.26528882]
[999.24457479],[999.24450995],[999.24450777],[999.24450559],[999.24450341],[999.24450123],[999.24449905],[999.24449687],[999.24449469],[999.24449251],[999.24449033],[999.24448815],[999.24448597],[999.24448379],[999.24448161],[999.24447943],[999.24447725],[999.24447507],[999.24447289],[999.24447071],[999.24446853],[999.24446635],[999.24446417],[999.24446199],[999.24445981],[999.24445763],[999.24445545],[999.24445327],[999.24445109],[999.24444891],[999.24444673],[999.24444455],[999.24444237],[999.24444019],[999.24443801],[999.24443583],[999.24443365],[999.24443147],[999.24442929],[999.24442711],[999.24442493],[999.24442275],[999.24442057],[999.24441839],[999.24441621],[999.24441403],[999.24441185],[999.24440967],[999.24440749],[999.24440531],[999.24440313],[999.24440095],[999.24439877],[999.24439659],[999.24439441],[999.24439223],[999.24439005],[999.24438787],[999.24438569],[999.24438351]
[999.32856838],[999.32840764],[999.32840658],[999.32840552],[999.32840447],[999.32840341],[999.32840235],[999.3284013],[999.32840024],[999.32839919],[999.32839813],[999.32839707],[999.32839602],[999.32839496],[999.3283939],[999.32839285],[999.32839179],[999.32839073],[999.32838968],[999.32838862],[999.32838756],[999.32838651],[999.32838545],[999.3283844],[999.32838334],[999.32838228],[999.32838123],[999.32838017],[999.32837911],[999.32837806],[999.328377],[999.32837594],[999.32837489],[999.32837383],[999.32837277],[999.32837172],[999.32837066],[999.32836961],[999.32836855],[999.32836749],[999.32836644],[999.32836538],[999.32836432],[999.32836327],[999.32836221],[999.32836115],[999.3283601],[999.32835904],[999.32835798],[999.32835693],[999.32835587],[999.32835482],[999.32835376],[999.3283527],[999.32835165],[999.32835059],[999.32834953],[999.32834848],[999.32834742],[999.32834636]
[999.39319123],[999.39330887],[999.3933072],[999.39330553],[999.39330386],[999.39330219],[999.39330052],[999.39329885],[999.39329717],[999.3932955],[999.39329383],[999.39329216],[999.39329049],[999.39328882],[999.39328715],[999.39328548],[999.39328381],[999.39328214],[999.39328047],[999.3932788],[999.39327713],[999.39327546],[999.39327379],[999.39327212],[999.39327045],[999.39326878],[999.3932671],[999.39326543],[999.39326376],[999.39326209],[999.39326042],[999.39325875],[999.39325708],[999.39325541],[999.39325374],[999.39325207],[999.3932504],[999.39324873],[999.39324706],[999.39324539],[999.39324372],[999.39324205],[999.39324038],[999.39323871],[999.39323703],[999.39323536],[999.39323369],[999.39323202],[999.39323035],[999.39322868],[999.39322701],[999.39322534],[999.39322367],[999.393222],[999.39322033],[999.39321866],[999.39321699],[999.39321532],[999.39321365],[999.39321198]
[999.28130723],[999.28124919],[999.28124866],[999.28124813],[999.28124759],[999.28124706],[999.28124653],[999.281246],[999.28124547],[999.28124493],[999.2812444],[999.28124387],[999.28124334],[999.2812428],[999.28124227],[999.28124174],[999.28124121],[999.28124067],[999.28124014],[999.28123961],[999.28123908],[999.28123855],[999.28123801],[999.28123748],[999.28123695],[999.28123642],[999.28123588],[999.28123535],[999.28123482],[999.28123429],[999.28123375],[999.28123322],[999.28123269],[999.28123216],[999.28123163],[999.28123109],[999.28123056],[999.28123003],[999.2812295],[999.28122896],[999.28122843],[999.2812279],[999.28122737],[999.28122683],[999.2812263],[999.28122577],[999.28122524],[999.28122471],[999.28122417],[999.28122364],[999.28122311],[999.28122258],[999.28122204],[999.28122151],[999.28122098],[999.28122045],[999.28121991],[999.28121938],[999.28121885],[999.28121832]
[999.33227049],[999.33187833],[999.33187539],[999.33187245],[999.33186952],[999.33186658],[999.33186364],[999.3318607],[999.33185777],[999.33185483],[999.33185189],[999.33184895],[999.33184601],[999.33184308],[999.33184014],[999.3318372],[999.33183426],[999.33183133],[999.33182839],[999.33182545],[999.33182251],[999.33181957],[999.33181664],[999.3318137],[999.33181076],[999.33180782],[999.33180489],[999.33180195],[999.33179901],[999.33179607],[999.33179313],[999.3317902],[999.33178726],[999.33178432],[999.33178138],[999.33177844],[999.33177551],[999.33177257],[999.33176963],[999.33176669],[999.33176376],[999.33176082],[999.33175788],[999.33175494],[999.331752],[999.33174907],[999.33174613],[999.33174319],[999.33174025],[999.33173732],[999.33173438],[999.33173144],[999.3317285],[999.33172556],[999.33172263],[999.33171969],[999.33171675],[999.33171381],[999.33171087],[999.33170794]
[999.49154082],[999.4914271],[999.4914251],[999.49142309],[999.49142109],[999.49141908],[999.49141708],[999.49141507],[999.49141307],[999.49141107],[999.49140906],[999.49140706],[999.49140505],[999.49140305],[999.49140104],[999.49139904],[999.49139703],[999.49139503],[999.49139302],[999.49139102],[999.49138901],[999.49138701],[999.491385],[999.491383],[999.49138099],[999.49137899],[999.49137698],[999.49137498],[999.49137297],[999.49137097],[999.49136896],[999.49136696],[999.49136495],[999.49136295],[999.49136094],[999.49135894],[999.49135693],[999.49135493],[999.49135292],[999.49135092],[999.49134891],[999.49134691],[999.4913449],[999.4913429],[999.49134089],[999.49133889],[999.49133688],[999.49133488],[999.49133287],[999.49133087],[999.49132886],[999.49132686],[999.49132485],[999.49132285],[999.49132084],[999.49131884],[999.49131683],[999.49131483],[999.49131283],[999.49131082]
[999.40830372],[999.40854329],[999.4085423],[999.40854131],[999.40854031],[999.40853932],[999.40853833],[999.40853734],[999.40853635],[999.40853535],[999.40853436],[999.40853337],[999.40853238],[999.40853139],[999.40853039],[999.4085294],[999.40852841],[999.40852742],[999.40852643],[999.40852543],[999.40852444],[999.40852345],[999.40852246],[999.40852147],[999.40852047],[999.40851948],[999.40851849],[999.4085175],[999.40851651],[999.40851551],[999.40851452],[999.40851353],[999.40851254],[999.40851155],[999.40851055],[999.40850956],[999.40850857],[999.40850758],[999.40850659],[999.4085056],[999.4085046],[999.40850361],[999.40850262],[999.40850163],[999.40850064],[999.40849964],[999.40849865],[999.40849766],[999.40849667],[999.40849568],[999.40849468],[999.40849369],[999.4084927],[999.40849171],[999.40849072],[999.40848972],[999.40848873],[999.40848774],[999.40848675],[999.40848576]
[999.2371852],[999.23700142],[999.23699886],[999.2369963],[999.23699375],[999.23699119],[999.23698863],[999.23698608],[999.23698352],[999.23698096],[999.23697841],[999.23697585],[999.23697329],[999.23697074],[999.23696818],[999.23696562],[999.23696306],[999.23696051],[999.23695795],[999.23695539],[999.23695284],[999.23695028],[999.23694772],[999.23694517],[999.23694261],[999.23694005],[999.2369375],[999.23693494],[999.23693238],[999.23692983],[999.23692727],[999.23692471],[999.23692216],[999.2369196],[999.23691704],[999.23691448],[999.23691193],[999.23690937],[999.23690681],[999.23690426],[999.2369017],[999.23689914],[999.23689659],[999.23689403],[999.23689147],[999.23688892],[999.23688636],[999.2368838],[999.23688125],[999.23687869],[999.23687613],[999.23687358],[999.23687102],[999.23686846],[999.2368659],[999.23686335],[999.23686079],[999.23685823],[999.23685568],[999.23685312]
[999.37633092],[999.37679086],[999.37678809],[999.37678531],[999.37678253],[999.37677976],[999.37677698],[999.3767742],[999.37677142],[999.37676865],[999.37676587],[999.37676309],[999.37676032],[999.37675754],[999.37675476],[999.37675198],[999.37674921],[999.37674643],[999.37674365],[999.37674088],[999.3767381],[999.37673532],[999.37673254],[999.37672977],[999.37672699],[999.37672421],[999.37672144],[999.37671866],[999.37671588],[999.37671311],[999.37671033],[999.37670755],[999.37670477],[999.376702],[999.37669922],[999.37669644],[999.37669367],[999.37669089],[999.37668811],[999.37668533],[999.37668256],[999.37667978],[999.376677],[999.37667423],[999.37667145],[999.37666867],[999.37666589],[999.37666312],[999.37666034],[999.37665756],[999.37665479],[999.37665201],[999.37664923],[999.37664646],[999.37664368],[999.3766409],[999.37663812],[999.37663535],[999.37663257],[999.37662979]
