Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[0.01154179],[0.01154139],[0.01154099],[0.01154059],[0.01154019],[0.01153979],[0.01153938],[0.01153898],[0.01153858],[0.01153818],[0.01153778],[0.01153737],[0.01153697],[0.01153657],[0.01153617],[0.01153577],[0.01153537],[0.01153496],[0.01153456],[0.01153416],[0.01153376],[0.01153336],[0.01153296],[0.01153255],[0.01153215],[0.01153175],[0.01153135],[0.01153095],[0.01153055],[0.01153015],[0.01152974],[0.01152934],[0.01152894],[0.01152854],[0.01152814],[0.01152774],[0.01152734],[0.01152693],[0.01152653],[0.01152613],[0.01152573],[0.01152533],[0.01152493],[0.01152453],[0.01152413],[0.01152372],[0.01152332],[0.01152292],[0.01152252],[0.01152212],[0.01152172],[0.01152132],[0.01152092],[0.01152051],[0.01152011],[0.01151971],[0.01151931],[0.01151891],[0.01151851],[0.01151811]
[0.01153746],[0.0115368],[0.01153614],[0.01153547],[0.01153481],[0.01153415],[0.01153348],[0.01153282],[0.01153215],[0.01153149],[0.01153083],[0.01153016],[0.0115295],[0.01152884],[0.01152817],[0.01152751],[0.01152685],[0.01152618],[0.01152552],[0.01152486],[0.01152419],[0.01152353],[0.01152287],[0.01152221],[0.01152154],[0.01152088],[0.01152022],[0.01151955],[0.01151889],[0.01151823],[0.01151757],[0.0115169],[0.01151624],[0.01151558],[0.01151492],[0.01151425],[0.01151359],[0.01151293],[0.01151227],[0.0115116],[0.01151094],[0.01151028],[0.01150962],[0.01150895],[0.01150829],[0.01150763],[0.01150697],[0.01150631],[0.01150564],[0.01150498],[0.01150432],[0.01150366],[0.011503],[0.01150233],[0.01150167],[0.01150101],[0.01150035],[0.01149969],[0.01149902],[0.01149836]
[0.01152264],[0.01151443],[0.01150622],[0.01149802],[0.01148982],[0.01148163],[0.01147345],[0.01146527],[0.0114571],[0.01144893],[0.01144077],[0.01143261],[0.01142446],[0.01141632],[0.01140818],[0.01140005],[0.01139192],[0.0113838],[0.01137569],[0.01136758],[0.01135947],[0.01135138],[0.01134329],[0.0113352],[0.01132712],[0.01131904],[0.01131098],[0.01130291],[0.01129486],[0.0112868],[0.01127876],[0.01127072],[0.01126268],[0.01125466],[0.01124663],[0.01123862],[0.01123061],[0.0112226],[0.0112146],[0.01120661],[0.01119862],[0.01119063],[0.01118266],[0.01117469],[0.01116672],[0.01115876],[0.01115081],[0.01114286],[0.01113491],[0.01112698],[0.01111904],[0.01111112],[0.0111032],[0.01109528],[0.01108737],[0.01107947],[0.01107157],[0.01106368],[0.01105579],[0.01104791]
[0.01142652],[0.01141678],[0.01140704],[0.01139731],[0.01138759],[0.01137788],[0.01136818],[0.01135848],[0.0113488],[0.01133912],[0.01132945],[0.01131979],[0.01131013],[0.01130049],[0.01129085],[0.01128122],[0.0112716],[0.01126199],[0.01125238],[0.01124279],[0.0112332],[0.01122362],[0.01121405],[0.01120448],[0.01119493],[0.01118538],[0.01117584],[0.01116631],[0.01115679],[0.01114727],[0.01113777],[0.01112827],[0.01111878],[0.0111093],[0.01109982],[0.01109036],[0.0110809],[0.01107145],[0.01106201],[0.01105257],[0.01104315],[0.01103373],[0.01102432],[0.01101492],[0.01100552],[0.01099614],[0.01098676],[0.01097739],[0.01096803],[0.01095867],[0.01094933],[0.01093999],[0.01093066],[0.01092134],[0.01091203],[0.01090272],[0.01089342],[0.01088413],[0.01087485],[0.01086558]
[0.01132073],[0.01131365],[0.01130658],[0.01129952],[0.01129246],[0.0112854],[0.01127835],[0.0112713],[0.01126426],[0.01125722],[0.01125018],[0.01124315],[0.01123613],[0.01122911],[0.01122209],[0.01121508],[0.01120807],[0.01120107],[0.01119407],[0.01118707],[0.01118008],[0.0111731],[0.01116611],[0.01115914],[0.01115216],[0.01114519],[0.01113823],[0.01113127],[0.01112431],[0.01111736],[0.01111042],[0.01110347],[0.01109653],[0.0110896],[0.01108267],[0.01107575],[0.01106882],[0.01106191],[0.011055],[0.01104809],[0.01104118],[0.01103428],[0.01102739],[0.0110205],[0.01101361],[0.01100673],[0.01099985],[0.01099298],[0.01098611],[0.01097924],[0.01097238],[0.01096553],[0.01095868],[0.01095183],[0.01094498],[0.01093814],[0.01093131],[0.01092448],[0.01091765],[0.01091083]
[0.01123623],[0.01122298],[0.01120976],[0.01119654],[0.01118335],[0.01117017],[0.011157],[0.01114385],[0.01113072],[0.0111176],[0.0111045],[0.01109141],[0.01107834],[0.01106528],[0.01105224],[0.01103921],[0.0110262],[0.01101321],[0.01100023],[0.01098726],[0.01097431],[0.01096138],[0.01094846],[0.01093555],[0.01092266],[0.01090979],[0.01089693],[0.01088409],[0.01087126],[0.01085845],[0.01084565],[0.01083287],[0.0108201],[0.01080735],[0.01079461],[0.01078189],[0.01076918],[0.01075649],[0.01074381],[0.01073115],[0.0107185],[0.01070587],[0.01069325],[0.01068065],[0.01066806],[0.01065548],[0.01064293],[0.01063038],[0.01061785],[0.01060534],[0.01059284],[0.01058035],[0.01056788],[0.01055543],[0.01054299],[0.01053056],[0.01051815],[0.01050575],[0.01049337],[0.010481]
[0.01111521],[0.01112852],[0.01114184],[0.01115518],[0.01116854],[0.01118191],[0.0111953],[0.0112087],[0.01122212],[0.01123556],[0.01124901],[0.01126248],[0.01127596],[0.01128946],[0.01130298],[0.01131651],[0.01133006],[0.01134363],[0.01135721],[0.01137081],[0.01138442],[0.01139805],[0.0114117],[0.01142536],[0.01143904],[0.01145274],[0.01146645],[0.01148018],[0.01149392],[0.01150768],[0.01152146],[0.01153526],[0.01154907],[0.01156289],[0.01157674],[0.0115906],[0.01160448],[0.01161837],[0.01163228],[0.01164621],[0.01166015],[0.01167411],[0.01168809],[0.01170208],[0.01171609],[0.01173012],[0.01174416],[0.01175823],[0.0117723],[0.0117864],[0.01180051],[0.01181464],[0.01182878],[0.01184295],[0.01185713],[0.01187132],[0.01188554],[0.01189977],[0.01191401],[0.01192828]
[0.01123974],[0.01123566],[0.01123157],[0.01122749],[0.01122341],[0.01121933],[0.01121526],[0.01121118],[0.01120711],[0.01120303],[0.01119896],[0.01119489],[0.01119082],[0.01118676],[0.01118269],[0.01117863],[0.01117456],[0.0111705],[0.01116644],[0.01116238],[0.01115833],[0.01115427],[0.01115022],[0.01114617],[0.01114212],[0.01113807],[0.01113402],[0.01112997],[0.01112593],[0.01112188],[0.01111784],[0.0111138],[0.01110976],[0.01110572],[0.01110169],[0.01109765],[0.01109362],[0.01108959],[0.01108556],[0.01108153],[0.0110775],[0.01107348],[0.01106945],[0.01106543],[0.01106141],[0.01105739],[0.01105337],[0.01104935],[0.01104534],[0.01104132],[0.01103731],[0.0110333],[0.01102929],[0.01102528],[0.01102127],[0.01101727],[0.01101326],[0.01100926],[0.01100526],[0.01100126]
[0.01120991],[0.01121945],[0.01122901],[0.01123858],[0.01124815],[0.01125773],[0.01126732],[0.01127691],[0.01128652],[0.01129613],[0.01130575],[0.01131538],[0.01132502],[0.01133467],[0.01134432],[0.01135398],[0.01136365],[0.01137333],[0.01138302],[0.01139272],[0.01140242],[0.01141213],[0.01142185],[0.01143158],[0.01144132],[0.01145106],[0.01146082],[0.01147058],[0.01148035],[0.01149013],[0.01149991],[0.01150971],[0.01151951],[0.01152932],[0.01153914],[0.01154897],[0.01155881],[0.01156865],[0.01157851],[0.01158837],[0.01159824],[0.01160812],[0.011618],[0.0116279],[0.0116378],[0.01164772],[0.01165764],[0.01166757],[0.01167751],[0.01168745],[0.01169741],[0.01170737],[0.01171734],[0.01172732],[0.01173731],[0.01174731],[0.01175731],[0.01176733],[0.01177735],[0.01178738]
[0.01130465],[0.01129987],[0.01129509],[0.01129031],[0.01128554],[0.01128077],[0.011276],[0.01127123],[0.01126646],[0.0112617],[0.01125693],[0.01125217],[0.01124741],[0.01124266],[0.0112379],[0.01123315],[0.0112284],[0.01122365],[0.01121891],[0.01121416],[0.01120942],[0.01120468],[0.01119994],[0.0111952],[0.01119047],[0.01118574],[0.01118101],[0.01117628],[0.01117155],[0.01116683],[0.0111621],[0.01115738],[0.01115267],[0.01114795],[0.01114323],[0.01113852],[0.01113381],[0.0111291],[0.0111244],[0.01111969],[0.01111499],[0.01111029],[0.01110559],[0.01110089],[0.0110962],[0.01109151],[0.01108682],[0.01108213],[0.01107744],[0.01107276],[0.01106807],[0.01106339],[0.01105871],[0.01105404],[0.01104936],[0.01104469],[0.01104002],[0.01103535],[0.01103068],[0.01102602]
[0.01127094],[0.01128485],[0.01129878],[0.01131273],[0.0113267],[0.01134068],[0.01135468],[0.01136869],[0.01138273],[0.01139678],[0.01141085],[0.01142493],[0.01143904],[0.01145316],[0.0114673],[0.01148145],[0.01149562],[0.01150981],[0.01152402],[0.01153825],[0.01155249],[0.01156675],[0.01158103],[0.01159533],[0.01160964],[0.01162397],[0.01163832],[0.01165269],[0.01166707],[0.01168147],[0.01169589],[0.01171033],[0.01172479],[0.01173926],[0.01175375],[0.01176826],[0.01178279],[0.01179733],[0.01181189],[0.01182647],[0.01184107],[0.01185569],[0.01187033],[0.01188498],[0.01189965],[0.01191434],[0.01192905],[0.01194377],[0.01195852],[0.01197328],[0.01198806],[0.01200286],[0.01201767],[0.01203251],[0.01204736],[0.01206223],[0.01207712],[0.01209203],[0.01210696],[0.0121219]
[0.01141379],[0.01141236],[0.01141092],[0.01140948],[0.01140805],[0.01140661],[0.01140517],[0.01140374],[0.0114023],[0.01140087],[0.01139943],[0.01139799],[0.01139656],[0.01139512],[0.01139369],[0.01139225],[0.01139082],[0.01138939],[0.01138795],[0.01138652],[0.01138508],[0.01138365],[0.01138222],[0.01138078],[0.01137935],[0.01137792],[0.01137648],[0.01137505],[0.01137362],[0.01137219],[0.01137076],[0.01136932],[0.01136789],[0.01136646],[0.01136503],[0.0113636],[0.01136217],[0.01136074],[0.01135931],[0.01135788],[0.01135645],[0.01135502],[0.01135359],[0.01135216],[0.01135073],[0.0113493],[0.01134787],[0.01134644],[0.01134501],[0.01134358],[0.01134215],[0.01134073],[0.0113393],[0.01133787],[0.01133644],[0.01133502],[0.01133359],[0.01133216],[0.01133073],[0.01132931]
[0.01140363],[0.01140738],[0.01141113],[0.01141488],[0.01141863],[0.01142238],[0.01142614],[0.01142989],[0.01143365],[0.01143741],[0.01144116],[0.01144492],[0.01144869],[0.01145245],[0.01145621],[0.01145998],[0.01146374],[0.01146751],[0.01147128],[0.01147505],[0.01147882],[0.01148259],[0.01148637],[0.01149014],[0.01149392],[0.01149769],[0.01150147],[0.01150525],[0.01150903],[0.01151281],[0.0115166],[0.01152038],[0.01152417],[0.01152796],[0.01153174],[0.01153553],[0.01153933],[0.01154312],[0.01154691],[0.01155071],[0.0115545],[0.0115583],[0.0115621],[0.0115659],[0.0115697],[0.0115735],[0.0115773],[0.01158111],[0.01158491],[0.01158872],[0.01159253],[0.01159634],[0.01160015],[0.01160396],[0.01160778],[0.01161159],[0.01161541],[0.01161922],[0.01162304],[0.01162686]
[0.01144101],[0.01144024],[0.01143947],[0.0114387],[0.01143793],[0.01143716],[0.0114364],[0.01143563],[0.01143486],[0.01143409],[0.01143332],[0.01143255],[0.01143179],[0.01143102],[0.01143025],[0.01142948],[0.01142871],[0.01142794],[0.01142718],[0.01142641],[0.01142564],[0.01142487],[0.01142411],[0.01142334],[0.01142257],[0.0114218],[0.01142103],[0.01142027],[0.0114195],[0.01141873],[0.01141796],[0.0114172],[0.01141643],[0.01141566],[0.0114149],[0.01141413],[0.01141336],[0.01141259],[0.01141183],[0.01141106],[0.01141029],[0.01140953],[0.01140876],[0.01140799],[0.01140723],[0.01140646],[0.01140569],[0.01140493],[0.01140416],[0.01140339],[0.01140263],[0.01140186],[0.0114011],[0.01140033],[0.01139956],[0.0113988],[0.01139803],[0.01139727],[0.0113965],[0.01139573]
[0.01144261],[0.01145213],[0.01146166],[0.01147119],[0.01148074],[0.01149029],[0.01149984],[0.01150941],[0.01151899],[0.01152857],[0.01153816],[0.01154776],[0.01155736],[0.01156698],[0.0115766],[0.01158623],[0.01159587],[0.01160552],[0.01161517],[0.01162484],[0.01163451],[0.01164418],[0.01165387],[0.01166357],[0.01167327],[0.01168298],[0.0116927],[0.01170243],[0.01171216],[0.01172191],[0.01173166],[0.01174142],[0.01175118],[0.01176096],[0.01177074],[0.01178054],[0.01179034],[0.01180014],[0.01180996],[0.01181979],[0.01182962],[0.01183946],[0.01184931],[0.01185917],[0.01186903],[0.01187891],[0.01188879],[0.01189868],[0.01190858],[0.01191848],[0.0119284],[0.01193832],[0.01194825],[0.01195819],[0.01196814],[0.0119781],[0.01198806],[0.01199803],[0.01200802],[0.01201801]
[0.01153469],[0.01152666],[0.01151864],[0.01151062],[0.01150261],[0.01149461],[0.01148661],[0.01147861],[0.01147063],[0.01146264],[0.01145467],[0.01144669],[0.01143873],[0.01143077],[0.01142281],[0.01141486],[0.01140692],[0.01139898],[0.01139105],[0.01138312],[0.0113752],[0.01136728],[0.01135937],[0.01135146],[0.01134356],[0.01133567],[0.01132778],[0.0113199],[0.01131202],[0.01130415],[0.01129628],[0.01128842],[0.01128056],[0.01127271],[0.01126487],[0.01125703],[0.01124919],[0.01124136],[0.01123354],[0.01122572],[0.01121791],[0.0112101],[0.0112023],[0.0111945],[0.01118671],[0.01117893],[0.01117115],[0.01116337],[0.0111556],[0.01114784],[0.01114008],[0.01113233],[0.01112458],[0.01111684],[0.0111091],[0.01110137],[0.01109365],[0.01108592],[0.01107821],[0.0110705]
[0.01145426],[0.01145554],[0.01145682],[0.0114581],[0.01145938],[0.01146066],[0.01146194],[0.01146322],[0.0114645],[0.01146578],[0.01146706],[0.01146835],[0.01146963],[0.01147091],[0.01147219],[0.01147348],[0.01147476],[0.01147604],[0.01147732],[0.01147861],[0.01147989],[0.01148117],[0.01148246],[0.01148374],[0.01148502],[0.01148631],[0.01148759],[0.01148887],[0.01149016],[0.01149144],[0.01149273],[0.01149401],[0.0114953],[0.01149658],[0.01149787],[0.01149915],[0.01150044],[0.01150172],[0.01150301],[0.01150429],[0.01150558],[0.01150687],[0.01150815],[0.01150944],[0.01151072],[0.01151201],[0.0115133],[0.01151458],[0.01151587],[0.01151716],[0.01151845],[0.01151973],[0.01152102],[0.01152231],[0.0115236],[0.01152489],[0.01152617],[0.01152746],[0.01152875],[0.01153004]
[0.01146413],[0.01146095],[0.01145776],[0.01145458],[0.0114514],[0.01144822],[0.01144504],[0.01144186],[0.01143868],[0.0114355],[0.01143233],[0.01142915],[0.01142598],[0.0114228],[0.01141963],[0.01141646],[0.01141328],[0.01141011],[0.01140694],[0.01140378],[0.01140061],[0.01139744],[0.01139427],[0.01139111],[0.01138794],[0.01138478],[0.01138162],[0.01137846],[0.0113753],[0.01137214],[0.01136898],[0.01136582],[0.01136266],[0.01135951],[0.01135635],[0.01135319],[0.01135004],[0.01134689],[0.01134374],[0.01134058],[0.01133743],[0.01133428],[0.01133114],[0.01132799],[0.01132484],[0.0113217],[0.01131855],[0.01131541],[0.01131226],[0.01130912],[0.01130598],[0.01130284],[0.0112997],[0.01129656],[0.01129342],[0.01129028],[0.01128715],[0.01128401],[0.01128088],[0.01127774]
[0.01142457],[0.01141847],[0.01141236],[0.01140626],[0.01140016],[0.01139407],[0.01138798],[0.01138189],[0.01137581],[0.01136973],[0.01136365],[0.01135758],[0.01135151],[0.01134544],[0.01133937],[0.01133331],[0.01132725],[0.0113212],[0.01131515],[0.0113091],[0.01130305],[0.01129701],[0.01129097],[0.01128494],[0.01127891],[0.01127288],[0.01126685],[0.01126083],[0.01125481],[0.01124879],[0.01124278],[0.01123677],[0.01123076],[0.01122476],[0.01121876],[0.01121276],[0.01120677],[0.01120078],[0.01119479],[0.01118881],[0.01118283],[0.01117685],[0.01117088],[0.0111649],[0.01115894],[0.01115297],[0.01114701],[0.01114105],[0.0111351],[0.01112914],[0.01112319],[0.01111725],[0.01111131],[0.01110537],[0.01109943],[0.0110935],[0.01108757],[0.01108164],[0.01107572],[0.0110698]
[0.01135619],[0.01135245],[0.0113487],[0.01134496],[0.01134122],[0.01133748],[0.01133374],[0.01133],[0.01132626],[0.01132253],[0.01131879],[0.01131506],[0.01131132],[0.01130759],[0.01130386],[0.01130013],[0.01129641],[0.01129268],[0.01128896],[0.01128523],[0.01128151],[0.01127779],[0.01127407],[0.01127035],[0.01126663],[0.01126292],[0.0112592],[0.01125549],[0.01125177],[0.01124806],[0.01124435],[0.01124064],[0.01123694],[0.01123323],[0.01122952],[0.01122582],[0.01122212],[0.01121841],[0.01121471],[0.01121101],[0.01120732],[0.01120362],[0.01119992],[0.01119623],[0.01119254],[0.01118885],[0.01118515],[0.01118146],[0.01117778],[0.01117409],[0.0111704],[0.01116672],[0.01116304],[0.01115935],[0.01115567],[0.01115199],[0.01114831],[0.01114464],[0.01114096],[0.01113729]
[0.01132116],[0.01132542],[0.01132969],[0.01133396],[0.01133823],[0.0113425],[0.01134677],[0.01135105],[0.01135533],[0.01135961],[0.01136389],[0.01136817],[0.01137245],[0.01137673],[0.01138102],[0.01138531],[0.0113896],[0.01139389],[0.01139818],[0.01140248],[0.01140677],[0.01141107],[0.01141537],[0.01141967],[0.01142397],[0.01142828],[0.01143258],[0.01143689],[0.0114412],[0.01144551],[0.01144982],[0.01145414],[0.01145845],[0.01146277],[0.01146709],[0.01147141],[0.01147573],[0.01148006],[0.01148438],[0.01148871],[0.01149304],[0.01149737],[0.0115017],[0.01150603],[0.01151037],[0.0115147],[0.01151904],[0.01152338],[0.01152773],[0.01153207],[0.01153641],[0.01154076],[0.01154511],[0.01154946],[0.01155381],[0.01155816],[0.01156252],[0.01156687],[0.01157123],[0.01157559]
[0.01136299],[0.01135984],[0.01135669],[0.01135354],[0.01135039],[0.01134725],[0.0113441],[0.01134096],[0.01133781],[0.01133467],[0.01133153],[0.01132839],[0.01132525],[0.01132211],[0.01131897],[0.01131583],[0.0113127],[0.01130956],[0.01130642],[0.01130329],[0.01130016],[0.01129702],[0.01129389],[0.01129076],[0.01128763],[0.0112845],[0.01128137],[0.01127825],[0.01127512],[0.011272],[0.01126887],[0.01126575],[0.01126262],[0.0112595],[0.01125638],[0.01125326],[0.01125014],[0.01124702],[0.0112439],[0.01124079],[0.01123767],[0.01123456],[0.01123144],[0.01122833],[0.01122522],[0.0112221],[0.01121899],[0.01121588],[0.01121277],[0.01120967],[0.01120656],[0.01120345],[0.01120035],[0.01119724],[0.01119414],[0.01119103],[0.01118793],[0.01118483],[0.01118173],[0.01117863]
[0.01131665],[0.01130365],[0.01129067],[0.01127771],[0.01126476],[0.01125183],[0.0112389],[0.011226],[0.01121311],[0.01120023],[0.01118737],[0.01117453],[0.01116169],[0.01114888],[0.01113608],[0.01112329],[0.01111052],[0.01109776],[0.01108501],[0.01107229],[0.01105957],[0.01104687],[0.01103419],[0.01102152],[0.01100886],[0.01099622],[0.01098359],[0.01097098],[0.01095838],[0.0109458],[0.01093323],[0.01092068],[0.01090814],[0.01089561],[0.0108831],[0.0108706],[0.01085812],[0.01084565],[0.0108332],[0.01082076],[0.01080834],[0.01079592],[0.01078353],[0.01077114],[0.01075878],[0.01074642],[0.01073408],[0.01072176],[0.01070945],[0.01069715],[0.01068486],[0.0106726],[0.01066034],[0.0106481],[0.01063587],[0.01062366],[0.01061146],[0.01059928],[0.01058711],[0.01057495]
[0.01117992],[0.01117996],[0.01118001],[0.01118006],[0.0111801],[0.01118015],[0.01118019],[0.01118024],[0.01118028],[0.01118033],[0.01118038],[0.01118042],[0.01118047],[0.01118051],[0.01118056],[0.0111806],[0.01118065],[0.0111807],[0.01118074],[0.01118079],[0.01118083],[0.01118088],[0.01118092],[0.01118097],[0.01118102],[0.01118106],[0.01118111],[0.01118115],[0.0111812],[0.01118124],[0.01118129],[0.01118134],[0.01118138],[0.01118143],[0.01118147],[0.01118152],[0.01118156],[0.01118161],[0.01118165],[0.0111817],[0.01118175],[0.01118179],[0.01118184],[0.01118188],[0.01118193],[0.01118197],[0.01118202],[0.01118207],[0.01118211],[0.01118216],[0.0111822],[0.01118225],[0.01118229],[0.01118234],[0.01118239],[0.01118243],[0.01118248],[0.01118252],[0.01118257],[0.01118261]
[0.01118797],[0.01119558],[0.01120319],[0.0112108],[0.01121842],[0.01122605],[0.01123368],[0.01124131],[0.01124896],[0.0112566],[0.01126425],[0.01127191],[0.01127957],[0.01128724],[0.01129491],[0.01130259],[0.01131027],[0.01131796],[0.01132565],[0.01133335],[0.01134105],[0.01134876],[0.01135648],[0.0113642],[0.01137192],[0.01137965],[0.01138739],[0.01139513],[0.01140287],[0.01141062],[0.01141838],[0.01142614],[0.01143391],[0.01144168],[0.01144946],[0.01145724],[0.01146503],[0.01147282],[0.01148062],[0.01148842],[0.01149623],[0.01150405],[0.01151187],[0.01151969],[0.01152752],[0.01153536],[0.0115432],[0.01155104],[0.01155889],[0.01156675],[0.01157461],[0.01158248],[0.01159035],[0.01159823],[0.01160612],[0.01161401],[0.0116219],[0.0116298],[0.0116377],[0.01164562]
[0.01127969],[0.01129204],[0.01130439],[0.01131676],[0.01132915],[0.01134154],[0.01135395],[0.01136638],[0.01137882],[0.01139127],[0.01140373],[0.01141621],[0.0114287],[0.01144121],[0.01145373],[0.01146626],[0.01147881],[0.01149137],[0.01150395],[0.01151653],[0.01152914],[0.01154175],[0.01155438],[0.01156703],[0.01157968],[0.01159235],[0.01160504],[0.01161774],[0.01163045],[0.01164318],[0.01165592],[0.01166867],[0.01168144],[0.01169423],[0.01170702],[0.01171983],[0.01173266],[0.0117455],[0.01175835],[0.01177122],[0.0117841],[0.01179699],[0.0118099],[0.01182282],[0.01183576],[0.01184871],[0.01186168],[0.01187466],[0.01188765],[0.01190066],[0.01191368],[0.01192672],[0.01193977],[0.01195284],[0.01196592],[0.01197901],[0.01199212],[0.01200524],[0.01201838],[0.01203153]
[0.01140889],[0.01141084],[0.01141278],[0.01141473],[0.01141667],[0.01141862],[0.01142057],[0.01142252],[0.01142446],[0.01142641],[0.01142836],[0.01143031],[0.01143226],[0.0114342],[0.01143615],[0.0114381],[0.01144005],[0.011442],[0.01144396],[0.01144591],[0.01144786],[0.01144981],[0.01145176],[0.01145371],[0.01145567],[0.01145762],[0.01145957],[0.01146153],[0.01146348],[0.01146544],[0.01146739],[0.01146935],[0.0114713],[0.01147326],[0.01147521],[0.01147717],[0.01147913],[0.01148108],[0.01148304],[0.011485],[0.01148696],[0.01148891],[0.01149087],[0.01149283],[0.01149479],[0.01149675],[0.01149871],[0.01150067],[0.01150263],[0.01150459],[0.01150656],[0.01150852],[0.01151048],[0.01151244],[0.0115144],[0.01151637],[0.01151833],[0.01152029],[0.01152226],[0.01152422]
