Step_1,Step_2,Step_3,Step_4,Step_5,Step_6
[999.36393564],[999.36394064],[999.36393838],[999.36393612],[999.36393386],[999.3639316]
[999.48475842],[999.48475147],[999.48474625],[999.48474103],[999.48473581],[999.48473059]
[999.35158858],[999.35155876],[999.35154023],[999.35152169],[999.35150316],[999.35148463]
[999.1781907],[999.17817917],[999.17816136],[999.17814355],[999.17812573],[999.17810792]
[999.47762563],[999.47761614],[999.47761362],[999.4776111],[999.47760859],[999.47760607]
[999.42415281],[999.42415663],[999.4241486],[999.42414057],[999.42413253],[999.4241245]
[999.30110567],[999.30105821],[999.30105583],[999.30105344],[999.30105105],[999.30104866]
[999.5028381],[999.50285574],[999.50285195],[999.50284817],[999.50284438],[999.50284059]
[999.28639059],[999.28638599],[999.28638346],[999.28638094],[999.28637842],[999.28637589]
[999.36926952],[999.36926825],[999.36926161],[999.36925496],[999.36924832],[999.36924167]
[999.33537211],[999.33540544],[999.33540508],[999.33540472],[999.33540436],[999.33540399]
[999.17253519],[999.17258388],[999.17256552],[999.17254716],[999.17252881],[999.17251045]
[999.10313532],[999.10309416],[999.10307663],[999.1030591],[999.10304157],[999.10302405]
[999.39221795],[999.39210936],[999.39208963],[999.39206989],[999.39205015],[999.39203042]
[999.44761084],[999.44759702],[999.44757575],[999.44755448],[999.44753322],[999.44751195]
[999.31414601],[999.31411772],[999.3140981],[999.31407849],[999.31405888],[999.31403927]
[999.3313488],[999.33129768],[999.33129024],[999.3312828],[999.33127536],[999.33126792]
[999.42213887],[999.42210205],[999.4221007],[999.42209935],[999.422098],[999.42209665]
[999.42861779],[999.42866106],[999.42865316],[999.42864526],[999.42863736],[999.42862946]
[999.23877623],[999.23871572],[999.23871399],[999.23871226],[999.23871053],[999.2387088]
[999.46146927],[999.46151641],[999.46151297],[999.46150954],[999.46150611],[999.46150268]
[999.18105458],[999.18101978],[999.18101605],[999.18101231],[999.18100858],[999.18100484]
[999.44404103],[999.444043],[999.44403514],[999.44402728],[999.44401942],[999.44401156]
[999.30965036],[999.30965567],[999.30964921],[999.30964275],[999.30963629],[999.30962983]
[999.29556979],[999.29556028],[999.2955596],[999.29555892],[999.29555824],[999.29555756]
[999.3729792],[999.37297617],[999.37297513],[999.37297409],[999.37297305],[999.37297201]
[999.35040842],[999.35042539],[999.35042134],[999.3504173],[999.35041325],[999.3504092]
[999.25751586],[999.25749192],[999.25748909],[999.25748627],[999.25748345],[999.25748063]
[999.42078164],[999.42075716],[999.42075371],[999.42075025],[999.4207468],[999.42074334]
[999.41144029],[999.41140007],[999.41139998],[999.41139989],[999.4113998],[999.41139971]
[999.50303789],[999.50299221],[999.50299415],[999.50299608],[999.50299802],[999.50299996]
[999.54913478],[999.54909301],[999.5490951],[999.5490972],[999.54909929],[999.54910139]
[999.56600093],[999.56607893],[999.56608158],[999.56608423],[999.56608689],[999.56608954]
[999.21715391],[999.21721067],[999.21721321],[999.21721576],[999.2172183],[999.21722084]
[999.29852808],[999.29840296],[999.29840334],[999.29840372],[999.2984041],[999.29840448]
[999.54489452],[999.54493199],[999.54493326],[999.54493453],[999.5449358],[999.54493707]
[999.32803211],[999.32802425],[999.32802812],[999.32803198],[999.32803584],[999.3280397]
[999.40363309],[999.40366235],[999.40366248],[999.40366262],[999.40366275],[999.40366288]
[999.3371408],[999.33724821],[999.33724245],[999.33723669],[999.33723092],[999.33722516]
[999.18540599],[999.18531254],[999.18531251],[999.18531248],[999.18531245],[999.18531242]
[999.51934772],[999.51936573],[999.51934889],[999.51933206],[999.51931522],[999.51929838]
[999.29978192],[999.29970909],[999.29969056],[999.29967202],[999.29965348],[999.29963495]
[999.48468153],[999.48464961],[999.48463766],[999.48462571],[999.48461376],[999.48460181]
[999.41927151],[999.4192815],[999.41926647],[999.41925143],[999.4192364],[999.41922137]
[999.29988442],[999.29993662],[999.29992379],[999.29991097],[999.29989814],[999.29988532]
[999.23686032],[999.2368064],[999.2368022],[999.23679799],[999.23679379],[999.23678959]
[999.4496267],[999.44953688],[999.44953357],[999.44953026],[999.44952696],[999.44952365]
[999.49975855],[999.49978487],[999.49977435],[999.49976384],[999.49975332],[999.4997428]
[999.28939903],[999.28934587],[999.2893425],[999.28933913],[999.28933575],[999.28933238]
[999.50295698],[999.50291279],[999.50291525],[999.5029177],[999.50292016],[999.50292261]
[999.50474138],[999.50475872],[999.5047608],[999.50476288],[999.50476495],[999.50476703]
[999.36621428],[999.36619134],[999.36619362],[999.36619589],[999.36619817],[999.36620045]
[999.44328104],[999.44327268],[999.44327481],[999.44327693],[999.44327906],[999.44328118]
[999.42124763],[999.42129441],[999.42129499],[999.42129557],[999.42129614],[999.42129672]
[999.30139965],[999.30145894],[999.30145906],[999.30145919],[999.30145931],[999.30145943]
[999.28000629],[999.27998569],[999.27998487],[999.27998405],[999.27998323],[999.27998241]
[999.41117213],[999.41114411],[999.41114669],[999.41114928],[999.41115186],[999.41115444]
[999.43863968],[999.43862799],[999.43863062],[999.43863325],[999.43863588],[999.43863851]
[999.41708414],[999.41720461],[999.41718857],[999.41717253],[999.41715649],[999.41714045]
[999.15419527],[999.15415689],[999.15415534],[999.15415379],[999.15415224],[999.15415069]
[999.41912909],[999.41910888],[999.41911077],[999.41911266],[999.41911454],[999.41911643]
[999.41251186],[999.41241711],[999.41241641],[999.41241572],[999.41241503],[999.41241433]
[999.49750937],[999.49744494],[999.49744217],[999.4974394],[999.49743663],[999.49743386]
[999.46576174],[999.46576751],[999.46575673],[999.46574595],[999.46573517],[999.46572439]
[999.35012095],[999.35009396],[999.35008389],[999.35007382],[999.35006375],[999.35005368]
[999.38694073],[999.38692625],[999.38692688],[999.38692751],[999.38692814],[999.38692877]
[999.41008243],[999.41022406],[999.41022525],[999.41022645],[999.41022765],[999.41022884]
[999.1865278],[999.18662847],[999.18661234],[999.18659621],[999.18658007],[999.18656394]
[999.20563591],[999.20557238],[999.20555873],[999.20554509],[999.20553144],[999.20551779]
[999.39518471],[999.39513158],[999.39512605],[999.39512051],[999.39511497],[999.39510943]
[999.41440535],[999.41436689],[999.41435236],[999.41433782],[999.41432329],[999.41430876]
[999.38161039],[999.38161286],[999.38159775],[999.38158263],[999.38156751],[999.38155239]
[999.33089663],[999.33089404],[999.33087944],[999.33086484],[999.33085023],[999.33083563]
[999.32954225],[999.32944395],[999.32944419],[999.32944444],[999.32944469],[999.32944493]
[999.47311339],[999.47311723],[999.47311254],[999.47310784],[999.47310314],[999.47309844]
[999.36579766],[999.36580085],[999.36580042],[999.36579998],[999.36579954],[999.36579911]
[999.36540903],[999.36532316],[999.36531629],[999.36530942],[999.36530255],[999.36529568]
[999.46433712],[999.46425995],[999.4642607],[999.46426144],[999.46426219],[999.46426294]
[999.49731314],[999.49727375],[999.49727653],[999.4972793],[999.49728208],[999.49728485]
[999.45347065],[999.45350898],[999.45350948],[999.45350998],[999.45351047],[999.45351097]
[999.32746993],[999.32752148],[999.32752428],[999.32752707],[999.32752987],[999.32753267]
[999.2978445],[999.29787534],[999.29787067],[999.297866],[999.29786132],[999.29785665]
[999.30536969],[999.30540442],[999.30540113],[999.30539783],[999.30539453],[999.30539124]
[999.28572165],[999.28575832],[999.28575036],[999.2857424],[999.28573444],[999.28572648]
[999.24778924],[999.2478468],[999.2478412],[999.24783559],[999.24782999],[999.24782438]
[999.21621426],[999.21622074],[999.21620592],[999.2161911],[999.21617629],[999.21616147]
[999.27470677],[999.27471761],[999.2747151],[999.27471259],[999.27471008],[999.27470757]
[999.30430818],[999.30433741],[999.30433724],[999.30433706],[999.30433689],[999.30433671]
[999.28449485],[999.28440555],[999.28440551],[999.28440546],[999.28440541],[999.28440537]
[999.45725085],[999.45713539],[999.4571334],[999.45713141],[999.45712942],[999.45712742]
[999.48450192],[999.48442489],[999.48441278],[999.48440068],[999.48438857],[999.48437646]
[999.45995231],[999.45995333],[999.45994656],[999.45993978],[999.45993301],[999.45992623]
[999.35596724],[999.35594819],[999.35594631],[999.35594443],[999.35594255],[999.35594067]
[999.39174677],[999.39187566],[999.39187206],[999.39186847],[999.39186487],[999.39186127]
[999.15305981],[999.15296429],[999.15296547],[999.15296664],[999.15296782],[999.15296899]
[999.48796777],[999.48801224],[999.48801288],[999.48801352],[999.48801416],[999.48801479]
[999.2427682],[999.24271877],[999.24270606],[999.24269334],[999.24268062],[999.2426679]
[999.39228741],[999.39216451],[999.39216614],[999.39216777],[999.39216939],[999.39217102]
[999.52974797],[999.52982229],[999.52982213],[999.52982197],[999.52982181],[999.52982165]
[999.27204803],[999.27224124],[999.27223319],[999.27222514],[999.27221709],[999.27220904]
[999.15208792],[999.15183477],[999.15183439],[999.15183401],[999.15183363],[999.15183325]
[999.61645857],[999.61633974],[999.61632585],[999.61631195],[999.61629805],[999.61628416]
[999.459238],[999.45933404],[999.45933454],[999.45933503],[999.45933553],[999.45933603]
[999.305979],[999.30623008],[999.30622743],[999.30622479],[999.30622214],[999.3062195]
[999.13873074],[999.13859021],[999.13858733],[999.13858444],[999.13858156],[999.13857868]
[999.44704131],[999.44723409],[999.44722226],[999.44721042],[999.44719859],[999.44718676]
[999.12250651],[999.12251922],[999.12250092],[999.12248261],[999.12246431],[999.12244601]
[999.27180502],[999.27173613],[999.27171754],[999.27169896],[999.27168038],[999.2716618]
[999.36144358],[999.36137839],[999.36135801],[999.36133763],[999.36131724],[999.36129686]
[999.36663949],[999.36661927],[999.36661407],[999.36660886],[999.36660366],[999.36659845]
[999.35022244],[999.35022142],[999.35021589],[999.35021036],[999.35020483],[999.3501993]
[999.32553727],[999.32551693],[999.32550537],[999.3254938],[999.32548224],[999.32547068]
[999.33444617],[999.33437129],[999.33436839],[999.3343655],[999.33436261],[999.33435971]
[999.4295696],[999.42947752],[999.4294778],[999.42947808],[999.42947835],[999.42947863]
[999.46280933],[999.46292159],[999.46292115],[999.46292071],[999.46292027],[999.46291983]
[999.27320549],[999.27317508],[999.27317611],[999.27317714],[999.27317817],[999.2731792]
[999.35596295],[999.35597658],[999.35597492],[999.35597325],[999.35597159],[999.35596993]
[999.34032343],[999.34018861],[999.34018922],[999.34018982],[999.34019042],[999.34019102]
[999.42542453],[999.42503322],[999.4250334],[999.42503359],[999.42503377],[999.42503395]
[999.58135079],[999.58138106],[999.5813797],[999.58137834],[999.58137698],[999.58137562]
[999.38770629],[999.38788868],[999.38788622],[999.38788376],[999.38788129],[999.38787883]
[999.27464343],[999.27495696],[999.27495749],[999.27495802],[999.27495855],[999.27495907]
[999.19514711],[999.19506734],[999.19506688],[999.19506643],[999.19506598],[999.19506553]
[999.3646933],[999.36510577],[999.36509525],[999.36508474],[999.36507422],[999.36506371]
[999.1165819],[999.11628841],[999.11628346],[999.11627851],[999.11627356],[999.1162686]
[999.44597046],[999.44608162],[999.44606278],[999.44604395],[999.44602512],[999.44600628]
[999.28736339],[999.28732168],[999.28730255],[999.28728341],[999.28726427],[999.28724514]
[999.32353305],[999.3235955],[999.32357677],[999.32355803],[999.32353929],[999.32352056]
[999.26821193],[999.26802217],[999.26801014],[999.26799811],[999.26798608],[999.26797405]
[999.42803027],[999.42813649],[999.42812534],[999.42811419],[999.42810304],[999.42809188]
[999.26946998],[999.26937332],[999.26935974],[999.26934615],[999.26933256],[999.26931897]
[999.36256026],[999.36257584],[999.36256823],[999.36256062],[999.36255301],[999.3625454]
[999.3201429],[999.32015733],[999.32014501],[999.32013269],[999.32012037],[999.32010805]
[999.30279925],[999.30281573],[999.30280892],[999.30280211],[999.3027953],[999.30278848]
[999.30577803],[999.30562299],[999.30562361],[999.30562423],[999.30562485],[999.30562547]
[999.42991829],[999.43013489],[999.43013276],[999.43013064],[999.43012851],[999.43012638]
[999.21180075],[999.21168694],[999.21168446],[999.21168198],[999.2116795],[999.21167701]
[999.37767163],[999.37750863],[999.37750748],[999.37750633],[999.37750518],[999.37750402]
[999.44200182],[999.4422045],[999.44220179],[999.44219908],[999.44219638],[999.44219367]
[999.21236924],[999.21221713],[999.21221971],[999.21222228],[999.21222485],[999.21222743]
[999.41023832],[999.40999996],[999.41000383],[999.4100077],[999.41001157],[999.41001545]
[999.4913223],[999.49137886],[999.49138034],[999.49138182],[999.49138331],[999.49138479]
[999.33904876],[999.33904346],[999.33904177],[999.33904007],[999.33903838],[999.33903669]
[999.34208485],[999.34202729],[999.34202557],[999.34202386],[999.34202214],[999.34202043]
[999.37631925],[999.37622744],[999.37622296],[999.37621847],[999.37621399],[999.3762095]
[999.39950469],[999.39941537],[999.39939767],[999.39937997],[999.39936228],[999.39934458]
[999.38103918],[999.38090999],[999.38089708],[999.38088417],[999.38087126],[999.38085835]
[999.40632283],[999.40632112],[999.4063188],[999.40631648],[999.40631416],[999.40631184]
[999.36154126],[999.36154597],[999.36154781],[999.36154965],[999.36155149],[999.36155333]
[999.35700074],[999.3571591],[999.3571604],[999.35716169],[999.35716299],[999.35716429]
[999.2723308],[999.27235232],[999.27234719],[999.27234205],[999.27233691],[999.27233178]
[999.31440995],[999.31446679],[999.3144646],[999.31446242],[999.31446024],[999.31445805]
[999.31005152],[999.30997626],[999.30997376],[999.30997127],[999.30996878],[999.30996628]
[999.37531697],[999.37490223],[999.37490064],[999.37489904],[999.37489745],[999.37489586]
[999.56315412],[999.56315125],[999.5631492],[999.56314716],[999.56314511],[999.56314307]
[999.39641026],[999.39663709],[999.39663717],[999.39663726],[999.39663734],[999.39663742]
[999.26128067],[999.26173389],[999.26172797],[999.26172204],[999.26171611],[999.26171019]
[999.13180914],[999.13177156],[999.13174509],[999.13171862],[999.13169214],[999.13166567]
[999.23074973],[999.23056065],[999.23054453],[999.23052842],[999.2305123],[999.23049619]
[999.37606416],[999.37618673],[999.37616625],[999.37614576],[999.37612527],[999.37610478]
[999.25443782],[999.25422477],[999.25420833],[999.25419189],[999.25417545],[999.25415901]
[999.39049916],[999.39075572],[999.39073584],[999.39071596],[999.39069608],[999.3906762]
[999.18844279],[999.18831901],[999.18830195],[999.18828489],[999.18826782],[999.18825076]
[999.3322387],[999.33213791],[999.33212147],[999.33210502],[999.33208858],[999.33207213]
[999.35670637],[999.35677896],[999.35677246],[999.35676597],[999.35675947],[999.35675297]
[999.28352233],[999.28340694],[999.28340584],[999.28340473],[999.28340363],[999.28340252]
[999.38127075],[999.3812263],[999.38122347],[999.38122064],[999.38121782],[999.38121499]
[999.36146577],[999.36143682],[999.36143357],[999.36143031],[999.36142706],[999.3614238]
[999.34642325],[999.34644057],[999.34643997],[999.34643938],[999.34643878],[999.34643819]
[999.32447383],[999.32449723],[999.32449316],[999.32448908],[999.32448501],[999.32448093]
[999.31061794],[999.31057654],[999.31057665],[999.31057675],[999.31057686],[999.31057696]
[999.35088889],[999.35088983],[999.35088437],[999.35087891],[999.35087344],[999.35086798]
[999.32702998],[999.3271934],[999.32717162],[999.32714984],[999.32712806],[999.32710628]
